,,0
stats_item3,stats_totalTimeCrowdControlDealt,0.05671479942512094
stats_playerScore9,stats_totalDamageTaken,0.05670421840489619
stats_trueDamageTaken,stats_visionWardsBoughtInGame,0.05669072578691838
stats_item2,stats_timeCCingOthers,0.05669002736732403
stats_item2,stats_wardsKilled,0.05664164001854369
stats_magicalDamageTaken,stats_perk5Var2,0.056592489716728735
stats_magicDamageDealtToChampions,stats_playerScore9,0.05653485217167334
stats_magicDamageDealt,stats_perk5Var1,0.0564836965961667
stats_goldEarned,stats_item6,0.05636197069216875
stats_deaths,stats_item0,0.05630089778313424
stats_deaths,stats_item4,0.05628918765751307
stats_magicDamageDealtToChampions,stats_wardsPlaced,0.05627060226002022
stats_inhibitorKills,stats_magicalDamageTaken,0.056121828876009944
stats_perk4,stats_totalDamageTaken,0.056056931018585825
stats_assists,stats_turretKills,0.05600683583449544
stats_item0,stats_item6,0.055946964994800535
stats_item5,stats_perk1Var2,0.0559058647847727
stats_neutralMinionsKilledEnemyJungle,stats_perk1Var1,0.05580907198952572
stats_perk1,stats_playerScore7,0.05579168075067085
stats_deaths,stats_totalHeal,0.05578035888675824
stats_damageDealtToObjectives,stats_perk4Var2,0.05574122299587355
stats_largestMultiKill,stats_playerScore6,0.05554049252885652
stats_perk0,stats_physicalDamageDealtToChampions,0.05545024644574567
stats_magicDamageDealtToChampions,stats_playerScore7,0.05531931984545297
spell1Id,stats_magicDamageDealtToChampions,0.055292900539655576
stats_doubleKills,stats_playerScore6,0.055252640072823114
stats_perk3Var1,stats_perk4Var2,0.055219241153077366
stats_magicalDamageTaken,stats_perk3,0.05511609071161147
stats_playerScore9,stats_totalDamageDealt,0.05503969526715648
stats_perk0Var1,stats_playerScore4,0.05500464011547909
stats_item6,stats_visionWardsBoughtInGame,0.054938854002722595
stats_inhibitorKills,stats_perk5Var1,0.05489400193878329
stats_playerScore4,stats_timeCCingOthers,0.05468849959914497
stats_item2,stats_trueDamageTaken,0.054352673599554154
stats_deaths,stats_totalTimeCrowdControlDealt,0.05417425215932627
stats_goldSpent,stats_item6,0.05402159936649631
stats_killingSprees,stats_playerScore6,0.05397698186025557
stats_damageSelfMitigated,stats_perk3Var2,0.05395486511913034
stats_perk5Var2,stats_statPerk0,0.053799233407653815
stats_damageDealtToTurrets,stats_perk4,0.053676634589731695
stats_largestCriticalStrike,stats_neutralMinionsKilled,0.05342972220170299
stats_item5,stats_largestCriticalStrike,0.05341383656956182
stats_perk5,stats_totalTimeCrowdControlDealt,0.05333850918463904
stats_perk1Var2,stats_perk5Var3,0.05332806559580256
stats_deaths,stats_item2,0.05331203585815909
stats_neutralMinionsKilledTeamJungle,stats_perk5,0.053118605919677715
stats_pentaKills,stats_totalDamageDealt,0.053004531793558636
stats_perkSubStyle,stats_timeCCingOthers,0.05294425948209935
stats_longestTimeSpentLiving,stats_trueDamageTaken,0.052866067845540744
stats_perk5Var2,stats_timeCCingOthers,0.0528417643628758
stats_magicDamageDealt,stats_playerScore3,0.052816784211221955
stats_item4,stats_playerScore9,0.05279103596031683
stats_perk2Var2,stats_playerScore6,0.052657627088974264
stats_perk0,stats_perk4Var2,0.05265439635362887
stats_item1,stats_statPerk1,0.05251046754849426
stats_damageDealtToObjectives,stats_perk2,0.0524280139607017
stats_item1,stats_trueDamageTaken,0.052418246939194446
stats_item0,stats_trueDamageDealt,0.05216570135560108
stats_playerScore4,stats_wardsKilled,0.051860935745865096
stats_inhibitorKills,stats_item2,0.0518222886885931
stats_perkSubStyle,stats_playerScore7,0.05180741947564363
stats_inhibitorKills,stats_item1,0.051582063394701165
stats_perk0Var1,stats_playerScore3,0.05151703449616467
stats_item6,stats_wardsPlaced,0.051482582535370774
championId,stats_perk2Var3,0.05137303024525564
stats_perk3Var2,stats_trueDamageDealt,0.051344613285611816
stats_inhibitorKills,stats_perk2,0.05134152183054495
stats_inhibitorKills,stats_trueDamageDealt,0.0513107308551551
stats_damageDealtToObjectives,stats_perk1Var2,0.05117431323373098
stats_perk3,stats_totalDamageTaken,0.05107231080172955
stats_largestCriticalStrike,stats_physicalDamageTaken,0.051039479713067055
stats_neutralMinionsKilledTeamJungle,stats_perk2Var2,0.05071751870542716
stats_item2,stats_perk0Var1,0.050526173491669234
stats_totalTimeCrowdControlDealt,stats_wardsKilled,0.05051426048553321
stats_perk1,stats_perk1Var1,0.05050052615673367
stats_perk3,stats_perk5,0.050474259631514765
stats_perk2,stats_playerScore9,0.05042240582325794
stats_perk0Var1,stats_perk1,0.05030802592695304
stats_damageSelfMitigated,stats_perkPrimaryStyle,0.05025698261111544
stats_item3,stats_perk5Var2,0.050211362739908734
stats_perk4,stats_perkPrimaryStyle,0.050177540798416895
stats_champLevel,stats_playerScore5,0.050146956429070175
stats_physicalDamageTaken,stats_visionScore,0.050107057988617656
stats_item0,stats_perk5Var1,0.05000323019619156
stats_playerScore6,stats_statPerk1,0.04996115752397834
stats_magicDamageDealtToChampions,stats_perk5Var3,0.049867871869048556
stats_perk3Var3,stats_totalMinionsKilled,0.049663901292440235
stats_perk1,stats_perk5Var2,0.049631374220516306
stats_playerScore3,stats_quadraKills,0.049479442382044735
stats_item1,stats_perk0,0.049440594929169475
stats_playerScore9,stats_wardsPlaced,0.0493541235321005
stats_physicalDamageDealtToChampions,stats_totalTimeCrowdControlDealt,0.04934028397935986
stats_perk3,stats_perk4,0.04931512115753683
stats_magicDamageDealt,stats_perk5Var3,0.04930584308082398
stats_perk5Var2,stats_statPerk2,0.0492667433062749
stats_playerScore4,stats_statPerk0,0.04920663072902243
stats_perkSubStyle,stats_trueDamageTaken,0.049191153125403383
stats_playerScore5,stats_statPerk1,0.04911256737439183
stats_damageSelfMitigated,stats_item1,0.04904517583354703
stats_item4,stats_perk5Var1,0.049038563386252246
stats_damageDealtToObjectives,stats_playerScore6,0.048971348806977996
championId,stats_magicalDamageTaken,0.04890299045577891
stats_inhibitorKills,stats_magicDamageDealt,0.048880877554759034
stats_magicalDamageTaken,stats_perk1Var2,0.04877989612383198
stats_perk2Var2,stats_playerScore9,0.04874483718520566
stats_longestTimeSpentLiving,stats_tripleKills,0.04871265497424049
stats_statPerk2,stats_totalDamageDealt,0.04857733487296522
stats_magicalDamageTaken,stats_statPerk1,0.04855791856625783
spell1Id,stats_timeCCingOthers,0.04847515799211656
stats_champLevel,stats_playerScore6,0.04847166756278767
stats_deaths,stats_killingSprees,0.048457743784485335
stats_item1,stats_item6,0.04843897856466881
stats_assists,stats_item1,0.04843513323541017
stats_item6,stats_totalUnitsHealed,0.0483845535029561
stats_trueDamageDealtToChampions,stats_visionScore,0.04804094875320539
stats_quadraKills,stats_totalDamageTaken,0.048027130029108724
stats_item4,stats_playerScore7,0.048026865114419066
stats_item2,stats_item6,0.04796245105529051
stats_perk5Var3,stats_statPerk1,0.04756064847649905
stats_magicDamageDealtToChampions,stats_statPerk1,0.04755242953337144
stats_perk4Var2,stats_totalTimeCrowdControlDealt,0.047430325297021715
stats_item3,stats_totalUnitsHealed,0.04702487569255475
stats_doubleKills,stats_item0,0.04702068045022567
stats_magicalDamageTaken,stats_perk5Var3,0.04698376647658407
stats_item0,stats_perk3Var1,0.04691511600807958
stats_item1,stats_wardsKilled,0.04682032246582707
stats_item2,stats_playerScore3,0.04672078885324217
stats_magicDamageDealtToChampions,stats_perk4Var3,0.0465780197370543
stats_perk1Var2,stats_perk5Var2,0.046536614604340616
stats_perkSubStyle,stats_playerScore4,0.046494043626569816
stats_item3,stats_item6,0.04644544731415638
stats_inhibitorKills,stats_trueDamageTaken,0.04638897283485728
stats_doubleKills,stats_perk1Var2,0.046254246292707225
stats_inhibitorKills,stats_magicDamageDealtToChampions,0.04615836276336554
stats_perk4Var3,stats_statPerk2,0.04615166950794545
stats_item5,stats_playerScore7,0.04613381491982971
stats_deaths,stats_perk1Var2,0.045998163442117865
stats_neutralMinionsKilledEnemyJungle,stats_playerScore7,0.04597064902015321
stats_doubleKills,stats_totalTimeCrowdControlDealt,0.04594999791196127
stats_perk5Var3,stats_timeCCingOthers,0.04590476653108576
stats_physicalDamageTaken,stats_quadraKills,0.04582362444073297
stats_damageSelfMitigated,stats_playerScore9,0.04580620659232332
stats_playerScore9,stats_wardsKilled,0.045722712347524466
stats_perk1Var2,stats_perk5Var1,0.04564285283604313
stats_perk1Var1,stats_wardsKilled,0.04553183939753326
stats_damageDealtToObjectives,stats_pentaKills,0.04545099926130649
stats_perk0Var2,stats_timeCCingOthers,0.045372494023113705
stats_magicalDamageTaken,stats_playerScore8,0.0453422545975697
stats_playerScore7,stats_tripleKills,0.04530785929547901
stats_inhibitorKills,stats_playerScore7,0.04503506537759809
stats_deaths,stats_perk2Var2,0.04498076420987733
stats_kills,stats_wardsKilled,0.04477468311885911
stats_killingSprees,stats_wardsKilled,0.04468639269133881
stats_perk1,stats_totalTimeCrowdControlDealt,0.044652115761830806
stats_perk0Var2,stats_statPerk1,0.044549811522448725
stats_inhibitorKills,stats_playerScore9,0.04448358586199924
stats_perk5Var3,stats_statPerk0,0.044412260189768314
stats_playerScore3,stats_statPerk1,0.04439391398342409
stats_goldSpent,stats_statPerk2,0.04415994824404251
stats_trueDamageDealt,stats_trueDamageTaken,0.04408729198004388
stats_goldSpent,stats_perk5Var3,0.04382400288896459
spell1Id,stats_champLevel,0.04380696781422394
stats_perk5,stats_turretKills,0.04359093028391395
stats_champLevel,stats_wardsPlaced,0.04352371564854428
stats_perk3Var1,stats_perk5,0.04343821523352231
stats_assists,stats_killingSprees,0.043412180540152175
stats_item2,stats_statPerk1,0.04336170914151195
stats_item2,stats_perk0Var3,0.0432782751924095
stats_damageDealtToTurrets,stats_perk5,0.043067594107577045
stats_goldSpent,stats_perk5Var2,0.04305489766501709
stats_magicDamageDealt,stats_trueDamageDealt,0.04295445721490793
stats_largestKillingSpree,stats_perk4,0.042927109223660435
stats_item4,stats_item6,0.04289067275517025
stats_perk0Var1,stats_perk5Var1,0.04274873746610012
stats_perk0Var1,stats_playerScore7,0.04269083394838554
stats_goldSpent,stats_perk4,0.042633217344596484
stats_assists,stats_perk5Var1,0.042516305848691545
stats_perk1Var2,stats_timeCCingOthers,0.04251545777807384
spell2Id,stats_perk0Var2,0.04250181044115558
stats_pentaKills,stats_perk3Var1,0.042425713072941164
stats_item4,stats_playerScore5,0.0422437639901347
stats_item0,stats_statPerk1,0.04218125573712891
stats_inhibitorKills,stats_playerScore5,0.04207691882462089
stats_longestTimeSpentLiving,stats_perk2Var2,0.04207112264871361
stats_goldSpent,stats_playerScore8,0.042063064660930696
stats_perk0,stats_totalMinionsKilled,0.04205979522167018
stats_goldEarned,stats_perk5Var2,0.04199892338229273
stats_perk5Var1,stats_totalTimeCrowdControlDealt,0.04196723288250139
stats_item3,stats_neutralMinionsKilledEnemyJungle,0.041956319278689584
stats_physicalDamageDealtToChampions,stats_trueDamageDealt,0.04191839170727484
stats_item2,stats_tripleKills,0.041917355524698975
stats_item5,stats_item6,0.041850918804118724
stats_deaths,stats_largestCriticalStrike,0.04174012143879142
stats_deaths,stats_perk5Var2,0.04174001457727692
stats_magicDamageDealt,stats_perk4Var3,0.04171661527270554
stats_quadraKills,stats_totalHeal,0.041684328859497785
stats_magicalDamageTaken,stats_perk4Var2,0.041682797690576576
championId,stats_wardsKilled,0.041623746417823834
stats_item3,stats_perk5Var1,0.04155721959685471
stats_item3,stats_perk5Var3,0.041293721820513794
championId,stats_damageSelfMitigated,0.041177116560142134
stats_item5,stats_trueDamageDealt,0.04113404539701275
stats_deaths,stats_kills,0.04110090121954406
stats_perk0Var3,stats_perkSubStyle,0.041034694945385475
stats_perk0Var2,stats_perkSubStyle,0.04101668676241842
stats_playerScore5,stats_trueDamageDealtToChampions,0.040968328785388815
stats_pentaKills,stats_totalMinionsKilled,0.04085309303908122
stats_damageDealtToTurrets,stats_totalHeal,0.040850483999066205
stats_perk2,stats_playerScore3,0.040842095289958316
stats_statPerk1,stats_totalTimeCrowdControlDealt,0.04074038084149044
stats_goldEarned,stats_playerScore8,0.0407190528818686
stats_perkSubStyle,stats_playerScore9,0.040626593501702404
stats_goldEarned,stats_perk5Var3,0.04059640367458246
stats_playerScore7,stats_statPerk1,0.040531060010858155
stats_neutralMinionsKilled,stats_turretKills,0.04038618588692682
stats_neutralMinionsKilledTeamJungle,stats_tripleKills,0.04027612821413787
stats_perk3Var1,stats_playerScore5,0.04024942199490539
stats_perk0Var1,stats_perk2Var2,0.04019841254230551
stats_magicDamageDealtToChampions,stats_quadraKills,0.04009194050805372
stats_perk4Var2,stats_physicalDamageDealt,0.040086721236802056
stats_deaths,stats_perk5Var3,0.04007714831347146
stats_goldEarned,stats_statPerk2,0.04007045653422454
stats_inhibitorKills,stats_playerScore6,0.04000586861266036
stats_largestKillingSpree,stats_perk4Var2,0.03996088227549506
spell2Id,stats_item0,0.03987218072057192
stats_magicDamageDealt,stats_tripleKills,0.03972216192345329
stats_item2,stats_perk2Var2,0.03949044742446841
stats_perk3Var2,stats_playerScore4,0.03948610269404126
stats_playerScore9,stats_timeCCingOthers,0.03947829424072592
stats_largestCriticalStrike,stats_totalDamageTaken,0.0394678745648529
stats_perk5Var2,stats_totalDamageDealtToChampions,0.03941836354729991
stats_goldEarned,stats_perk4,0.039390497667589223
stats_pentaKills,stats_perk0Var1,0.03931109399331238
stats_perk0Var1,stats_quadraKills,0.039290395403291496
stats_item6,stats_longestTimeSpentLiving,0.039276679002160406
stats_damageSelfMitigated,stats_perk5Var2,0.0392720196386366
stats_item2,stats_wardsPlaced,0.03922420685729934
stats_item3,stats_perk2Var2,0.03909217278538489
stats_assists,stats_perk3Var1,0.03909066253776158
stats_perk2Var3,stats_trueDamageTaken,0.03902806221286124
stats_item4,stats_perk5Var3,0.03889730179120502
stats_perk1Var3,stats_totalUnitsHealed,0.03878791630477474
stats_inhibitorKills,stats_pentaKills,0.03873832712096044
stats_perk5Var1,stats_playerScore3,0.038692783013256224
spell1Id,stats_perk3,0.0385449724346536
stats_champLevel,stats_pentaKills,0.038474460739704085
stats_item5,stats_quadraKills,0.038456228792343165
stats_assists,stats_kills,0.03840901945150155
stats_playerScore8,stats_totalDamageDealtToChampions,0.03827543024472722
stats_perk4,stats_trueDamageDealtToChampions,0.03826849731032148
stats_damageDealtToTurrets,stats_trueDamageDealt,0.038244429894487425
stats_magicDamageDealt,stats_turretKills,0.03816321779878337
stats_perk4,stats_totalHeal,0.03812298439879209
stats_item5,stats_perk5Var1,0.037943617286057246
stats_magicDamageDealtToChampions,stats_visionWardsBoughtInGame,0.03778893135243623
stats_largestCriticalStrike,stats_totalUnitsHealed,0.03773949684003484
stats_longestTimeSpentLiving,stats_totalUnitsHealed,0.037501358343371365
stats_playerScore8,stats_totalDamageTaken,0.037484531879466314
stats_item3,stats_playerScore9,0.037462626104912494
stats_largestCriticalStrike,stats_pentaKills,0.03746002492216145
stats_inhibitorKills,stats_perk0Var3,0.03739010770840004
stats_perk1Var2,stats_totalTimeCrowdControlDealt,0.037364621035238174
spell1Id,stats_trueDamageDealt,0.037294048193134234
stats_item4,stats_quadraKills,0.03726470787815025
stats_perk1Var1,stats_statPerk1,0.037134482647648986
stats_neutralMinionsKilledEnemyJungle,stats_quadraKills,0.03711585058916867
stats_item5,stats_perk3Var2,0.03706153581867531
stats_item0,stats_perk2Var2,0.0367357804068454
stats_playerScore3,stats_wardsKilled,0.036508368047021386
stats_assists,stats_neutralMinionsKilledEnemyJungle,0.03650641899208475
stats_perk4Var2,stats_statPerk1,0.036473842851002955
spell2Id,stats_magicalDamageTaken,0.036454672079858676
stats_perk1Var1,stats_perk4Var2,0.03637340539001496
stats_physicalDamageTaken,stats_playerScore9,0.036352583701746405
stats_magicDamageDealtToChampions,stats_perk2Var3,0.036153768864304776
stats_assists,stats_neutralMinionsKilled,0.03614276339903088
stats_champLevel,stats_playerScore8,0.036080848682385584
stats_kills,stats_perk4,0.03599345705225217
stats_perk5Var1,stats_wardsKilled,0.03597106605724939
stats_perk0Var1,stats_perk5Var2,0.035714017387358375
stats_perk3Var1,stats_playerScore7,0.03563438439035361
stats_doubleKills,stats_perk4Var2,0.03553743113981404
stats_perk4Var2,stats_playerScore6,0.03550718334144317
stats_magicDamageDealt,stats_playerScore7,0.035393304491512956
spell2Id,stats_perk3Var2,0.03538371104608113
stats_inhibitorKills,stats_perk0Var1,0.03536231751555811
stats_item1,stats_visionScore,0.03531225617481582
stats_item6,stats_largestMultiKill,0.035276820018382955
stats_largestMultiKill,stats_perk4Var2,0.0352619564795863
championId,stats_timeCCingOthers,0.03520591033721901
stats_perk1Var2,stats_trueDamageTaken,0.03501567286237886
stats_neutralMinionsKilledEnemyJungle,stats_perk0Var3,0.03494026625070568
stats_perk1,stats_turretKills,0.034910923745955
stats_perk5Var3,stats_totalDamageDealt,0.034910646261084526
spell1Id,stats_deaths,0.03490257178891552
stats_magicalDamageTaken,stats_quadraKills,0.03485156385750226
stats_item4,stats_perkSubStyle,0.0348441684805216
stats_item5,stats_neutralMinionsKilled,0.03478678394536046
stats_pentaKills,stats_totalDamageTaken,0.03468424680210053
